V1,V2
1432,2249
1058,1944
843,2490
313,611
209,1824
1647,67
191,255
139,1700
1104,240
232,1752
1460,522
1890,113
1560,2131
1026,2272
2077,863
1681,2009
2304,1668
64,1565
2052,94
269,1674
1605,2075
422,221
1196,2428
610,487
137,1722
138,1346
1597,2464
802,1617
664,865
330,1429
620,2269
754,1229
101,1769
1598,2493
1552,841
391,336
1123,342
1431,2373
1546,325
89,93
185,1306
358,267
1865,1472
2141,2453
865,131
2089,2309
1598,2011
1479,1311
2277,52
2493,2448
786,268
2174,968
1280,1843
2415,2247
239,1216
2031,1505
1641,1979
519,1095
408,560
424,280
1521,2496
984,1191
1081,469
1568,2331
1553,2244
259,1302
354,1913
2476,254
1760,1856
443,193
1764,2223
2332,2277
330,1839
2178,1817
1092,2065
2498,505
1828,2419
791,203
544,798
510,1859
2140,2476
863,468
1782,238
1380,2500
1666,2437
539,2494
244,1339
1338,1424
1438,2334
147,2195
628,40
137,2165
1880,2257
1177,1672
554,1673
1701,1665
1545,482
128,1928
83,1638
2035,2286
1962,200
1316,873
1385,2419
1608,25
16,2359
2479,71
677,1817
1360,2252
879,24
1746,26
2190,2315
1577,1474
11,1837
475,2464
268,1942
335,2261
1286,1931
56,1917
1387,1873
1620,1776
425,0
2110,1494
1559,2300
1964,1292
1969,2401
1940,866
405,121
2116,13
291,2087
1844,2289
658,819
313,594
811,656
1815,1344
805,2219
661,2294
1106,1426
1114,1640
776,606
1876,296
289,167
1367,1905
1144,1169
1888,2306
1896,2279
446,149
241,37
980,204
235,1556
602,124
1067,21
404,108
24,1537
2268,2309
2424,457
2370,1640
450,2027
1395,2348
1347,1272
301,2096
1248,843
921,1808
1596,1149
1966,809
987,2110
16,211
1822,135
588,203
268,223
1673,2282
207,2071
640,47
1867,233
419,152
279,1002
1444,2315
1109,2101
1106,1303
2000,2398
2317,1502
1284,2250
1979,795
79,1443
143,1754
277,1216
2478,1962
919,152
1826,1341
1759,253
1006,489
75,410
1191,336
449,728
2297,1267
1835,1912
1858,603
919,178
305,1889
535,2044
744,219
1436,1966
810,123
75,1684
728,423
497,819
572,168
2287,2246
2225,1630
2422,2222
437,1776
257,2496
156,1919
2282,2362
1315,2246
57,1848
1925,2270
346,1636
2103,2439
1573,1987
1021,2404
613,514
260,430
1995,2449
1196,2377
544,111
585,1178
1736,1009
307,1540
1360,2457
211,291
1599,563
2273,662
1150,130
2319,2243
233,1925
327,1379
1956,580
2428,1588
2292,946
1555,343
580,1320
1384,2380
473,1618
1810,2431
162,1178
1464,397
881,562
1129,557
744,1036
141,2020
428,1880
2112,2321
2368,844
1346,286
1029,2299
397,1853
529,481
1312,1416
139,2015
50,809
1966,472
1300,1998
31,615
1378,468
1413,2353
1448,2496
1184,109
1887,2352
760,747
17,1337
629,106
2174,2333
2156,2244
113,1953
2387,80
1684,2353
90,1459
1683,166
1991,2379
476,1275
2387,339
978,1964
1283,1881
1648,797
1680,170
515,1522
2355,2284
619,1006
368,112
86,1522
1339,1125
554,244
263,1568
594,1157
1727,1285
2351,1508
545,1136
2041,2372
2122,2426
967,377
2351,2456
2410,2211
1739,2342
2148,848
22,1935
59,1201
568,2198
1300,2469
1002,1037
388,755
332,204
1634,2342
516,442
2174,2379
1253,644
394,440
70,2063
339,349
2071,2305
1405,2381
725,2026
827,328
1731,2450
1955,467
631,194
1573,1656
203,1496
80,967
1994,1654
2108,1689
1986,2291
375,1688
1382,617
2333,887
349,2086
1580,1977
2207,194
15,1750
800,1789
951,2498
1571,700
454,1000
687,342
76,2004
66,90
685,41
159,1342
1566,1751
177,1403
375,640
1861,2423
352,1974
896,1727
2098,1203
2366,2209
269,356
2471,1792
249,2032
177,1294
304,1512
2486,2351
2180,886
299,2035
652,455
2102,2349
223,2055
1344,2444
1120,65
848,980
2383,1223
7,1521
2417,2273
1744,1619
124,1662
2285,2366
2357,1424
2134,156
37,1446
1749,2408
1322,991
207,1518
140,2153
1793,2365
202,1382
1127,551
683,234
112,1934
597,397
2208,2379
1966,2354
1050,335
705,571
1122,21
790,145
867,219
1943,892
2074,1504
1465,1117
557,277
1847,274
2018,2213
711,308
286,637
1730,2264
392,1417
1606,2267
247,2426
1003,2390
1300,148
1113,392
2030,2303
667,276
140,2037
2280,1859
277,1259
2182,2319
1446,407
120,2222
1368,2370
2303,2251
1458,2422
269,1909
824,1831
1774,516
451,950
2009,1135
1827,304
500,298
1185,293
775,141
259,1231
2062,2497
1787,2487
322,178
623,1722
508,1436
2003,1763
1680,1829
418,810
2180,2376
1886,2381
955,407
1390,1090
2295,2337
872,517
1444,2243
71,1686
2400,272
2170,2320
769,359
2157,258
102,635
93,1970
62,2217
1011,2403
208,516
241,1561
823,1416
2276,2347
1729,997
534,105
1115,294
599,73
1890,1913
155,1834
1914,1558
716,2009
1829,2415
342,2113
2130,158
2158,1903
643,188
826,1446
1651,2427
228,960
1214,2075
448,2462
308,176
1554,1161
2287,1657
184,1484
1719,2232
106,1993
93,1578
261,1535
2432,112
2041,42
2435,2181
141,2002
240,2019
1354,2361
2041,850
225,485
2114,2212
80,2070
1479,656
414,379
1632,2395
2205,1151
2125,697
899,427
255,597
1993,285
175,1271
1991,2376
2373,441
2374,1841
1981,2356
2453,1592
980,321
341,410
982,121
906,1619
280,1830
2327,1942
964,1419
1935,1126
1029,213
28,1532
846,767
1019,149
1181,133
2444,1348
880,26
437,60
1736,2300
2450,1224
180,1717
727,447
398,375
846,2242
2364,2201
1484,1489
1979,276
1602,2367
2164,1058
2439,72
2075,735
431,587
2116,602
48,696
2204,2347
161,1236
653,296
683,370
1362,2259
325,97
1139,1177
71,1291
2498,2411
431,1218
240,1484
317,2030
462,114
1777,2402
2348,1232
465,264
1595,345
840,34
372,1667
1629,2449
840,2466
232,1205
159,971
1647,1099
2081,73
355,414
210,2043
2054,2297
1111,313
1342,94
1717,1134
193,1509
2014,1711
2115,2412
807,222
501,1136
418,1066
461,2
2385,2206
248,842
1885,191
751,1890
2255,890
1325,772
344,346
2451,1761
2287,2235
2388,2322
925,340
2392,385
1391,1422
2351,2208
693,1976
530,406
1127,1202
1256,1102
1654,680
205,1577
672,26
2367,712
131,1302
2477,2297
183,1586
2039,1320
272,1283
1625,1254
1744,2352
326,1356
54,1637
889,226
982,1980
1904,2291
255,1700
2316,65
139,1284
1333,2293
1605,181
827,444
2173,2453
668,1584
2063,2426
1226,2276
2364,1137
2079,1171
1454,2294
1623,1508
48,737
809,121
2337,318
796,43
956,2370
2191,1719
1395,2483
73,318
79,1705
105,1593
1367,54
643,419
2024,2255
760,317
1792,2440
2330,2465
618,2297
2147,595
632,472
1251,77
50,1537
1775,1413
2032,2219
2246,24
207,2033
289,1921
931,1105
1058,1332
1409,1555
1227,1602
441,527
2121,2164
1433,340
1114,79
1583,1671
971,564
2497,1797
872,446
262,1435
733,1055
1423,1629
2034,1384
1504,1863
1407,2250
2287,2216
309,281
1398,2411
954,1991
515,617
492,2362
1039,48
1900,2297
915,1379
1635,2355
1926,2240
1607,2384
682,1883
551,226
2032,1655
523,1546
1945,2487
207,2021
94,372
1404,2292
1006,122
1067,310
737,374
2138,2230
2222,1056
821,2095
447,360
1245,1470
84,1059
1405,2246
1434,1095
1877,2262
1347,2467
1392,2258
1872,2319
217,1371
1411,2312
391,549
1698,2201
370,1838
863,93
1771,163
1928,1608
300,1997
2205,914
189,396
310,1305
1946,1909
682,2086
809,526
1487,290
443,1446
944,381
124,1335
160,2066
266,2040
47,2227
72,1491
1508,1555
147,2411
1459,1121
2007,2236
275,1659
116,130
1254,1244
1341,73
1351,2021
1588,896
261,931
272,268
291,488
534,1190
285,1516
2263,2352
160,2059
1240,386
2160,2226
2291,2238
112,699
55,1529
209,1389
638,882
776,951
374,937
824,449
289,1310
141,1253
2292,875
1062,1204
1488,1729
2166,1299
849,172
1624,1915
923,148
2417,2470
432,1448
1526,1190
1366,758
30,1533
75,1562
1893,1455
202,13
519,650
31,1644
89,1730
344,203
2354,2352
1443,633
641,80
341,2045
2263,2274
1597,753
2423,1671
1757,2269
2165,777
1613,1792
255,2067
1727,211
2180,20
1049,142
1760,806
2069,2383
1178,1559
1160,243
2483,2234
837,245
22,1326
1945,2279
256,1631
320,1327
1775,123
297,1410
441,1850
13,1383
545,2272
918,251
985,324
2114,1753
1787,1374
1734,1281
891,406
317,1461
356,386
699,1167
1398,2283
87,394
147,2019
418,570
214,1679
1191,2000
2347,2269
2090,2089
2132,2254
879,2030
2488,2024
1096,210
358,915
225,572
9,1628
691,545
2121,2471
670,169
252,102
1868,154
1807,592
624,72
2103,447
292,106
1992,2218
970,2040
1628,647
323,1269
1488,2231
1493,826
1790,2363
63,1751
1210,1022
492,1305
792,555
2239,2369
501,706
1909,2252
1331,1414
676,306
265,1384
2050,738
2398,2429
2304,2150
1339,2382
422,527
2416,1011
1793,685
661,1336
87,1492
1864,1717
176,672
306,1273
235,2207
1099,384
2441,1093
2143,2312
1138,308
1329,930
2184,667
2405,146
230,1832
890,178
899,1804
316,1231
2187,794
1527,139
1321,2212
1720,109
860,246
2413,2210
1177,1688
1676,2498
1985,890
740,482
346,1791
356,1268
2119,207
2183,2260
2361,515
765,1858
128,1084
1915,2208
595,697
288,1280
512,238
921,1851
1417,545
285,1548
2494,2402
1923,501
695,61
559,1440
2494,253
257,1232
1635,2337
1751,545
1034,457
2269,1929
229,2036
225,1425
226,253
1581,2095
2182,219
669,2392
1839,2352
1381,2486
1389,1533
666,274
963,164
1983,2336
149,1061
22,1994
2417,754
2467,2497
123,1266
2159,302
970,536
297,1342
1326,209
133,1520
275,676
1949,2417
1156,880
170,1655
1800,1507
464,545
862,2108
1426,407
1347,1622
1409,42
2029,1454
418,221
378,174
69,1786
100,1956
578,327
91,1816
1413,1713
778,0
183,1982
349,1437
505,232
1007,2113
1461,2262
1533,2455
2353,278
50,547
169,2153
1921,2231
2209,2354
1526,1405
256,298
1029,284
2244,1472
81,1831
288,1589
1189,1732
1483,156
1746,1040
5,1793
415,1802
2168,2437
781,469
2113,2138
455,262
1593,1776
1777,1614
2419,2416
714,2175
2243,2299
1866,1272
1529,2228
2417,2425
2033,167
820,282
652,148
30,1565
471,140
1693,2417
588,480
1875,2395
774,760
333,471
1020,405
212,267
557,1212
1649,2313
1589,1527
86,187
2078,1237
2143,179
122,1541
105,1280
466,1373
1424,2243
1428,2439
1288,1299
1200,478
1137,2271
2372,2164
1200,23
2124,2363
1146,916
114,1940
2240,1540
2354,2433
1036,390
167,1896
1578,744
266,1264
320,1444
450,138
937,2434
2477,2322
811,115
1120,403
1639,2294
2047,1002
2165,2439
164,1593
207,1644
1118,1345
275,449
347,1929
230,302
2135,2120
772,6
170,1231
1150,120
414,2204
362,292
2153,2318
2162,1038
847,240
1084,75
2431,627
586,239
2157,2262
404,2014
534,1688
771,413
456,38
2116,372
327,2099
32,1579
285,2192
125,1316
1543,1641
95,1285
261,2021
998,491
986,434
302,98
471,499
116,1763
42,1292
1216,1074
2468,2366
254,1797
921,918
0,1813
1397,2381
1598,1813
1938,2454
1051,1223
1389,246
1528,1764
299,2067
1525,2466
799,406
2080,1055
290,336
1475,795
849,111
1995,546
1196,387
298,376
1954,375
613,1849
516,1141
917,94
728,2257
1316,1841
2117,1971
1496,1306
175,2042
1924,1117
1124,1062
540,33
743,608
611,7
330,359
377,710
888,1396
2117,2495
2054,277
1110,1097
1917,2256
114,1534
1638,819
1186,73
2153,1260
111,1668
371,158
89,2317
1086,494
1018,29
83,2030
1471,2358
1827,157
447,1743
443,2276
1954,1618
283,1231
865,253
1698,1981
620,1325
1078,160
51,1276
1291,1360
2161,2370
1534,2252
1638,1423
866,145
1119,189
866,1517
1411,1563
616,304
1237,918
2352,2389
184,329
2485,2413
1249,242
2279,2410
459,2023
743,1436
268,1638
2431,2214
2039,1750
2302,674
2215,2236
578,1226
1714,1331
9,2027
1860,2282
1789,2319
2216,1848
2424,838
265,12
543,2120
837,2499
1647,2495
168,1999
2168,1082
1635,2495
1422,2253
877,1396
1333,310
133,63
2146,2422
381,1527
199,1388
29,1429
879,1105
1369,2367
605,59
283,1572
668,199
1899,1143
649,549
1026,1256
303,1426
2249,2269
481,2198
1687,2445
2418,2299
95,20
1659,95
1754,171
1211,1627
633,2263
2191,2480
25,1525
1310,489
1353,64
2000,2478
184,1430
598,1433
824,2438
962,1987
2122,1771
1399,2417
344,1588
1872,2280
2317,2027
380,284
2440,2377
371,1127
339,1580
1934,500
453,282
2305,2322
1055,142
118,1815
549,364
1401,1171
199,1912
1686,2476
1689,2312
1362,1875
1463,2480
1891,980
1681,512
1983,2312
829,1787
1269,1697
2350,1220
1608,1521
313,1813
237,1384
2037,2251
350,231
2336,1857
474,174
2043,2235
154,1222
1192,2334
5,1299
1195,2015
1435,977
532,2498
39,1838
1780,665
98,1740
931,821
1924,2257
68,1555
255,1374
317,300
894,39
1396,2382
1804,869
1691,2338
1290,101
1749,2104
261,2082
1548,1225
1464,2202
516,747
139,1487
219,1633
1387,1078
387,130
2129,1704
109,849
1732,2268
2023,2477
817,251
65,1987
114,1677
1979,2401
513,1255
2031,2372
212,1405
1143,253
654,272
791,2464
1282,2343
1119,115
1092,681
1402,1936
1236,1511
118,582
252,1747
254,1756
1751,2248
1370,1812
2112,2298
272,1870
373,1505
181,177
1465,2383
1454,1858
1694,1537
329,1320
2274,1525
223,56
2268,2395
176,1695
730,523
1016,882
1500,1033
363,1638
369,1467
668,2117
603,359
143,1736
